Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
29/12/2023;1.59;1.6;1.6;1.59;1.5970716207457192;276163;441052.09;28/12/2023;1.6
28/12/2023;1.6;1.6;1.6;1.58;1.5959211048427444;115926;185008.75;27/12/2023;1.6
27/12/2023;1.6;1.6;1.61;1.58;1.59943150592369;133194;213034.68;26/12/2023;1.6
26/12/2023;1.58;1.6;1.6;1.58;1.5900550767683617;85517;135976.74;22/12/2023;1.57
22/12/2023;1.56;1.57;1.57;1.56;1.566016243920056;130141;203802.92;21/12/2023;1.53
21/12/2023;1.55;1.53;1.55;1.53;1.545432765720523;181403;280346.14;20/12/2023;1.5
20/12/2023;1.5;1.5;1.5;1.5;1.5;203292;304938;19/12/2023;1.5
19/12/2023;1.5;1.5;1.5;1.5;1.5005918826939195;99023;148593.11;18/12/2023;1.5
18/12/2023;1.5;1.5;1.5;1.5;1.4995378013325735;380767;570974.51;15/12/2023;1.5
15/12/2023;1.46;1.5;1.5;1.46;1.4858292455888966;382444;568246.48;14/12/2023;1.45
14/12/2023;1.4;1.45;1.45;1.4;1.4115256351426329;3210027;4531035.4;13/12/2023;1.4
13/12/2023;1.4;1.4;1.4;1.4;1.3999758118487968;588718;824190.96;12/12/2023;1.4
12/12/2023;1.4;1.4;1.4;1.4;1.3991513649073246;34691;48537.96;11/12/2023;1.4
11/12/2023;1.4;1.4;1.4;1.39;1.399684011845488;276561;387098.01;07/12/2023;1.4
07/12/2023;1.4;1.4;1.4;1.4;1.4000000000000001;72412;101376.8;01/12/2023;1.4
06/12/2023;;;;;1.3981267579223702;10666;14912.42;01/12/2023;1.4
05/12/2023;;;;;1.399266582779076;5563;7784.12;01/12/2023;1.4
04/12/2023;;;;;1.3980339321357285;16032;22413.28;01/12/2023;1.4
01/12/2023;1.4;1.4;1.4;1.4;1.3997039602744015;252331;353188.7;28/11/2023;1.38
30/11/2023;;;;;1.3856963193723317;8667;12009.83;28/11/2023;1.38
29/11/2023;;;;;1.3797389330306469;881;1215.55;28/11/2023;1.38
28/11/2023;1.37;1.38;1.38;1.37;1.3792705899803464;161802;223168.74;27/11/2023;1.38
27/11/2023;1.38;1.38;1.38;1.38;1.3799656357388317;72750;100392.5;24/11/2023;1.38
24/11/2023;1.38;1.38;1.38;1.38;1.3799710130924199;20699;28564.02;23/11/2023;1.36
23/11/2023;1.33;1.36;1.36;1.33;1.3441974445362659;62924;84582.28;22/11/2023;1.36
22/11/2023;1.36;1.36;1.36;1.36;1.3596868343154342;36147;49148.6;21/11/2023;1.37
21/11/2023;1.38;1.37;1.38;1.37;1.372985006926481;163142;223991.52;20/11/2023;1.38
20/11/2023;1.38;1.38;1.38;1.38;1.380007045372197;49678;68555.99;17/11/2023;1.38
17/11/2023;1.38;1.38;1.38;1.38;1.3799795052802368;35131;48480.06;16/11/2023;1.38
16/11/2023;1.38;1.38;1.4;1.36;1.3801793790405372;576656;795888.72;15/11/2023;1.39
15/11/2023;1.38;1.39;1.39;1.38;1.3828378243108403;4415594;6106050.4;13/11/2023;1.4
14/11/2023;;;;;1.3876100858761191;5473;7594.39;13/11/2023;1.4
13/11/2023;1.4;1.4;1.4;1.4;1.3998381778521787;19713;27595.01;10/11/2023;1.4
10/11/2023;1.38;1.4;1.4;1.38;1.3942067705754817;58577;81668.45;09/11/2023;1.4
09/11/2023;1.4;1.4;1.4;1.4;1.3999801204134954;17606;24648.05;07/11/2023;1.4
08/11/2023;;;;;1.4109756097560975;1927;2718.95;07/11/2023;1.4
07/11/2023;1.4;1.4;1.4;1.4;1.4001881325958536;106308;148851.2;06/11/2023;1.4
06/11/2023;1.4;1.4;1.4;1.4;1.4003674258702192;18616;26069.24;03/11/2023;1.4
03/11/2023;1.4;1.4;1.4;1.4;1.3999501300873096;267897;375042.44;02/11/2023;1.4
02/11/2023;1.4;1.4;1.4;1.4;1.4003001668797816;184564;258445;31/10/2023;1.4
31/10/2023;1.4;1.4;1.4;1.4;1.3999969063617577;323244;452540.6;30/10/2023;1.4
30/10/2023;1.4;1.4;1.4;1.4;1.3998790572774156;196622;275247.02;27/10/2023;1.41
27/10/2023;1.4;1.41;1.41;1.4;1.4011542573872473;164608;230641.2;26/10/2023;1.4
26/10/2023;1.4;1.4;1.4;1.4;1.4;16064;22489.6;25/10/2023;1.4
25/10/2023;1.4;1.4;1.4;1.4;1.4;72750;101850;24/10/2023;1.4
24/10/2023;1.4;1.4;1.4;1.4;1.3933563501849568;8110;11300.12;23/10/2023;1.4
23/10/2023;1.4;1.4;1.4;1.4;1.4;153957;215539.8;20/10/2023;1.41
20/10/2023;1.41;1.41;1.41;1.41;1.407672058599115;13106;18448.95;19/10/2023;1.41
19/10/2023;1.4;1.41;1.41;1.4;1.4089552396500726;2262069;3187153.97;18/10/2023;1.4
18/10/2023;1.42;1.4;1.42;1.4;1.408900014270085;126138;177715.83;17/10/2023;1.42
17/10/2023;1.42;1.42;1.42;1.4;1.4107133435770522;73541;103745.27;16/10/2023;1.42
16/10/2023;1.42;1.42;1.42;1.42;1.4317320195723573;14919;21360.01;11/10/2023;1.45
13/10/2023;;;;;1.4280672050013026;7678;10964.7;11/10/2023;1.45
12/10/2023;;;;;1.4362734192037472;3416;4906.31;11/10/2023;1.45
11/10/2023;1.45;1.45;1.46;1.42;1.4270157973504796;180410;257447.92;10/10/2023;1.45
10/10/2023;1.45;1.45;1.45;1.45;1.4638924135466;11191;16382.42;09/10/2023;1.42
09/10/2023;1.43;1.42;1.44;1.42;1.4276696403053932;195944;279743.3;06/10/2023;1.43
06/10/2023;1.43;1.43;1.43;1.41;1.4261478549900004;71002;101259.35;05/10/2023;1.42
05/10/2023;1.46;1.42;1.46;1.42;1.4401331995894373;42868;61735.63;04/10/2023;1.48
04/10/2023;1.48;1.48;1.48;1.48;1.4811475409836066;5368;7950.8;02/10/2023;1.5
03/10/2023;;;;;1.5058611361587015;2218;3340;02/10/2023;1.5
02/10/2023;1.5;1.5;1.5;1.5;1.502689674187767;21761;32700.03;29/09/2023;1.49
29/09/2023;1.48;1.49;1.49;1.48;1.4887820649850365;56136;83574.27;28/09/2023;1.48
28/09/2023;1.48;1.48;1.49;1.48;1.4872034318587581;40328;59975.94;27/09/2023;1.48
27/09/2023;1.48;1.48;1.48;1.48;1.4810302163947355;20287;30045.66;26/09/2023;1.48
26/09/2023;1.52;1.48;1.52;1.48;1.5081912307481082;123819;186742.73;25/09/2023;1.48
25/09/2023;1.48;1.48;1.48;1.48;1.479658547689506;61502;91001.96;22/09/2023;1.48
22/09/2023;1.48;1.48;1.5;1.47;1.4810205643768612;107127;158657.29;21/09/2023;1.47
21/09/2023;1.48;1.47;1.48;1.47;1.4800723662817759;156841;232136.03;20/09/2023;1.48
20/09/2023;1.5;1.48;1.5;1.48;1.4832804318887738;67610;100284.59;19/09/2023;1.49
19/09/2023;1.48;1.49;1.49;1.48;1.4833436229358559;60255;89378.87;18/09/2023;1.52
18/09/2023;1.52;1.52;1.52;1.52;1.5174629288409232;22794;34589.05;15/09/2023;1.5
15/09/2023;1.5;1.5;1.5;1.5;1.505449467620876;11458;17249.44;14/09/2023;1.48
14/09/2023;1.48;1.48;1.48;1.48;1.4836309523809523;11760;17447.5;13/09/2023;1.48
13/09/2023;1.49;1.48;1.49;1.48;1.488407135682781;45798;68166.07;12/09/2023;1.5
12/09/2023;1.5;1.5;1.5;1.49;1.4985573194306134;85355;127909.36;11/09/2023;1.5
11/09/2023;1.51;1.5;1.51;1.5;1.5051603368073956;84915;127810.69;08/09/2023;1.5
08/09/2023;1.51;1.5;1.51;1.5;1.5009772257658789;89048;133659.02;07/09/2023;1.51
07/09/2023;1.52;1.51;1.52;1.51;1.5128813385971729;48887;73960.23;06/09/2023;1.52
06/09/2023;1.52;1.52;1.52;1.52;1.52;20725;31502;05/09/2023;1.52
05/09/2023;1.52;1.52;1.52;1.51;1.5167270371044015;219920;333558.61;04/09/2023;1.54
04/09/2023;1.54;1.54;1.55;1.54;1.539454874197222;85173;131119.99;01/09/2023;1.55
01/09/2023;1.54;1.55;1.55;1.54;1.5493437592735473;168490;261048.93;31/08/2023;1.55
31/08/2023;1.52;1.55;1.55;1.52;1.537121623574694;131463;202074.62;29/08/2023;1.55
29/08/2023;1.55;1.55;1.55;1.55;1.549126026918371;17163;26587.65;28/08/2023;1.56
28/08/2023;1.56;1.56;1.56;1.53;1.5481295189067934;111891;173221.76;25/08/2023;1.55
25/08/2023;1.55;1.55;1.55;1.55;1.5493835402107021;38348;59415.76;24/08/2023;1.55
24/08/2023;1.55;1.55;1.56;1.55;1.5515223227877881;72258;112109.9;23/08/2023;1.56
23/08/2023;1.55;1.56;1.56;1.55;1.5502531580304202;135765;210470.12;22/08/2023;1.56
22/08/2023;1.55;1.56;1.56;1.55;1.5553680892769637;179576;279306.78;21/08/2023;1.53
21/08/2023;1.52;1.53;1.53;1.52;1.5213381542351454;98875;150422.31;18/08/2023;1.53
18/08/2023;1.53;1.53;1.53;1.52;1.5294266653314448;209703;320725.36;17/08/2023;1.53
17/08/2023;1.54;1.53;1.55;1.53;1.5361142857142858;78400;120431.36;16/08/2023;1.55
16/08/2023;1.55;1.55;1.55;1.54;1.5467064904884624;67129;103828.86;15/08/2023;1.55
15/08/2023;1.53;1.55;1.55;1.53;1.5483072435996788;141946;219776.02;14/08/2023;1.53
14/08/2023;1.55;1.53;1.55;1.53;1.5392928007112403;49491;76181.14;11/08/2023;1.55
11/08/2023;1.55;1.55;1.57;1.55;1.550360502189674;654892;1015318.69;10/08/2023;1.55
10/08/2023;1.55;1.55;1.55;1.55;1.5492943684782385;48779;75573.03;09/08/2023;1.55
09/08/2023;1.52;1.55;1.55;1.51;1.536690957356826;153694;236180.18;08/08/2023;1.55
08/08/2023;1.58;1.55;1.58;1.55;1.5515532511289831;496243;769947.44;07/08/2023;1.57
07/08/2023;1.57;1.57;1.57;1.57;1.572467218563055;16549;26022.76;04/08/2023;1.56
04/08/2023;1.56;1.56;1.56;1.56;1.5596305841399738;163745;255381.71;03/08/2023;1.53
03/08/2023;1.53;1.53;1.54;1.53;1.5310354774455266;164668;252112.55;02/08/2023;1.54
02/08/2023;1.54;1.54;1.54;1.54;1.5388770879146585;21373;32890.42;01/08/2023;1.53
01/08/2023;1.53;1.53;1.53;1.53;1.5292140798057956;13182;20158.1;31/07/2023;1.53
31/07/2023;1.53;1.53;1.53;1.53;1.5302733922116893;117304;179507.19;27/07/2023;1.53
27/07/2023;1.54;1.53;1.54;1.53;1.5391869373436171;38767;59669.66;26/07/2023;1.55
26/07/2023;1.53;1.55;1.55;1.53;1.5372682752030578;16744;25740.02;25/07/2023;1.53
25/07/2023;1.55;1.53;1.55;1.53;1.5481730688317152;320855;496739.07;21/07/2023;1.54
24/07/2023;;;;;1.5469426301853486;16995;26290.29;21/07/2023;1.54
21/07/2023;1.55;1.54;1.56;1.54;1.5460945709281961;74801;115649.42;20/07/2023;1.55
20/07/2023;1.55;1.55;1.55;1.55;1.552285238491733;42035;65250.31;19/07/2023;1.55
19/07/2023;1.55;1.55;1.57;1.55;1.5628031356946106;143764;224674.83;18/07/2023;1.55
18/07/2023;1.55;1.55;1.55;1.55;1.5521077072523515;42207;65509.81;17/07/2023;1.55
17/07/2023;1.64;1.55;1.64;1.55;1.567683977570837;80431;126090.39;14/07/2023;1.55
14/07/2023;1.56;1.55;1.56;1.55;1.556211691754497;109017;169653.53;13/07/2023;1.55
13/07/2023;1.54;1.55;1.56;1.54;1.5471981595614759;35209;54475.3;12/07/2023;1.54
12/07/2023;1.56;1.54;1.56;1.54;1.5525093181818184;44000;68310.41;11/07/2023;1.55
11/07/2023;1.56;1.55;1.56;1.54;1.550095599224337;161926;251000.78;10/07/2023;1.55
10/07/2023;1.56;1.55;1.56;1.55;1.5537232566466745;44684;69426.57;07/07/2023;1.55
07/07/2023;1.55;1.55;1.55;1.55;1.55;65539;101585.45;06/07/2023;1.55
06/07/2023;1.55;1.55;1.55;1.55;1.5495669001695296;31263;48444.11;05/07/2023;1.56
05/07/2023;1.58;1.56;1.58;1.56;1.572634914628955;274859;432252.86;04/07/2023;1.6
04/07/2023;1.58;1.6;1.6;1.58;1.5998170035582433;5280977;8448596.8;03/07/2023;1.55
03/07/2023;1.58;1.55;1.58;1.55;1.564251589886769;25788;40338.92;28/06/2023;1.6
30/06/2023;;;;;1.624415283674257;2591;4208.86;28/06/2023;1.6
28/06/2023;1.57;1.6;1.6;1.57;1.5755448532169525;117316;184836.62;27/06/2023;1.57
27/06/2023;1.58;1.57;1.58;1.56;1.5733575657525534;427664;672868.39;26/06/2023;1.59
26/06/2023;1.58;1.59;1.59;1.58;1.5830251927808836;97131;153760.82;23/06/2023;1.61
23/06/2023;1.61;1.61;1.61;1.61;1.6053242835595776;7956;12771.96;22/06/2023;1.61
22/06/2023;1.61;1.61;1.61;1.61;1.6116109801746845;7213;11624.55;21/06/2023;1.59
21/06/2023;1.58;1.59;1.59;1.58;1.58066992875324;86039;135999.26;20/06/2023;1.6
20/06/2023;1.58;1.6;1.6;1.58;1.5815132809764394;199910;316160.32;19/06/2023;1.6
19/06/2023;1.6;1.6;1.6;1.6;1.5987497305453762;46390;74166;16/06/2023;1.6
16/06/2023;1.6;1.6;1.6;1.6;1.598226511051705;15337;24512;15/06/2023;1.58
15/06/2023;1.67;1.58;1.67;1.55;1.5723621526829226;226954;356853.88;14/06/2023;1.57
14/06/2023;1.72;1.73;1.73;1.72;1.7291592479002174;107273;185492.1;13/06/2023;1.75
13/06/2023;1.75;1.75;1.78;1.75;1.7620364185926498;135645;239011.43;12/06/2023;1.75
12/06/2023;1.74;1.75;1.75;1.72;1.7397919677885607;19372;33703.25;09/06/2023;1.75
09/06/2023;1.74;1.75;1.75;1.73;1.7365043239865343;49607;86142.77;08/06/2023;1.73
08/06/2023;1.7;1.73;1.73;1.7;1.7236137924590011;107015;184452.53;07/06/2023;1.72
07/06/2023;1.72;1.72;1.72;1.72;1.7203377827593234;39256;67533.58;06/06/2023;1.72
06/06/2023;1.72;1.72;1.72;1.72;1.7200048586324816;53513;92042.62;05/06/2023;1.72
05/06/2023;1.7;1.72;1.72;1.7;1.716816965288986;48947;84033.04;02/06/2023;1.7
02/06/2023;1.72;1.7;1.72;1.7;1.7106225225102505;73411;125578.51;01/06/2023;1.72
01/06/2023;1.72;1.72;1.72;1.72;1.7199884583676834;24260;41726.92;31/05/2023;1.72
31/05/2023;1.68;1.72;1.73;1.68;1.7125460024695836;231618;396656.48;30/05/2023;1.68
30/05/2023;1.65;1.68;1.69;1.65;1.6778447600324449;72739;122044.75;29/05/2023;1.65
29/05/2023;1.65;1.65;1.65;1.65;1.6500552942796987;50819;83854.16;26/05/2023;1.65
26/05/2023;1.65;1.65;1.65;1.65;1.6579048422829412;18958;31430.56;25/05/2023;1.65
25/05/2023;1.65;1.65;1.66;1.65;1.651581896145248;180271;297732.32;24/05/2023;1.65
24/05/2023;1.65;1.65;1.65;1.65;1.6506058566139346;5942;9807.9;23/05/2023;1.64
23/05/2023;1.64;1.64;1.64;1.64;1.6403316749585408;6030;9891.2;22/05/2023;1.64
22/05/2023;1.64;1.64;1.64;1.64;1.6444176797577619;22127;36386.03;19/05/2023;1.65
19/05/2023;1.65;1.65;1.65;1.65;1.652680736416704;8908;14722.08;18/05/2023;1.63
18/05/2023;1.66;1.63;1.66;1.63;1.6349492646963046;153542;251033.38;16/05/2023;1.63
17/05/2023;;;;;1.6366953441295546;1976;3234.11;16/05/2023;1.63
16/05/2023;1.65;1.63;1.65;1.63;1.6345991913092133;94721;154830.87;15/05/2023;1.65
15/05/2023;1.65;1.65;1.65;1.64;1.6494333275596438;109693;180931.29;12/05/2023;1.65
12/05/2023;1.68;1.65;1.68;1.65;1.6680306070819078;233214;389008.09;11/05/2023;1.67
11/05/2023;1.67;1.67;1.67;1.67;1.670122482425497;46374;77450.26;10/05/2023;1.65
10/05/2023;1.68;1.65;1.68;1.65;1.6697380621866393;402691;672388.49;09/05/2023;1.67
09/05/2023;1.67;1.67;1.69;1.67;1.6820263210938289;119068;200275.51;08/05/2023;1.67
08/05/2023;1.67;1.67;1.67;1.67;1.6704267218387832;61867;103344.29;05/05/2023;1.67
05/05/2023;1.67;1.67;1.69;1.67;1.6745291486229616;139938;234330.26;04/05/2023;1.69
04/05/2023;1.7;1.69;1.7;1.69;1.6958681407376728;94161;159684.64;03/05/2023;1.66
03/05/2023;1.7;1.66;1.7;1.66;1.662071374535174;281557;467967.83;02/05/2023;1.7
02/05/2023;1.7;1.7;1.7;1.7;1.7103340819764177;14248;24368.84;28/04/2023;1.68
28/04/2023;1.68;1.68;1.68;1.68;1.6890291140822191;8003;13517.3;27/04/2023;1.68
27/04/2023;1.64;1.68;1.68;1.64;1.6616013281884514;306583;509418.72;24/04/2023;1.68
26/04/2023;;;;;1.65;1300;2145;24/04/2023;1.68
25/04/2023;;;;;1.6785248924400737;1627;2730.96;24/04/2023;1.68
24/04/2023;1.68;1.68;1.68;1.68;1.680951314562596;250958;421848.18;20/04/2023;1.69
21/04/2023;;;;;1.72;1639;2819.08;20/04/2023;1.69
20/04/2023;1.69;1.69;1.69;1.69;1.6900726199026415;12531;21178.3;19/04/2023;1.69
19/04/2023;1.83;1.82;1.83;1.8;1.8201943313782678;93603;170375.65;18/04/2023;1.82
18/04/2023;1.84;1.82;1.84;1.81;1.8224100393789886;88372;161050.02;17/04/2023;1.83
17/04/2023;1.8;1.83;1.83;1.8;1.825254605110187;77414;141300.26;14/04/2023;1.79
14/04/2023;1.8;1.79;1.8;1.79;1.7901526102944174;490596;878241.71;13/04/2023;1.8
13/04/2023;1.78;1.8;1.8;1.78;1.7863824872657232;132909;237426.31;12/04/2023;1.78
12/04/2023;1.78;1.78;1.79;1.78;1.7804942790283347;216659;385760.11;11/04/2023;1.78
11/04/2023;1.79;1.78;1.79;1.78;1.7869914464827228;73537;131409.99;10/04/2023;1.79
10/04/2023;1.79;1.79;1.79;1.79;1.7903480778708725;16232;29060.93;05/04/2023;1.8
05/04/2023;1.8;1.8;1.8;1.79;1.796739159971377;110401;198361.8;04/04/2023;1.8
04/04/2023;1.8;1.8;1.82;1.8;1.8029350738981358;136201;245561.56;03/04/2023;1.78
03/04/2023;1.78;1.78;1.78;1.78;1.779640504227836;38554;68612.26;31/03/2023;1.74
31/03/2023;1.74;1.74;1.74;1.74;1.752339226519337;9050;15858.67;30/03/2023;1.75
30/03/2023;1.74;1.75;1.75;1.74;1.7496290572447133;267885;468699.38;28/03/2023;1.73
29/03/2023;;;;;1.730174091141833;1953;3379.03;28/03/2023;1.73
28/03/2023;1.72;1.73;1.73;1.72;1.7235713881913988;424538;731721.55;27/03/2023;1.71
27/03/2023;1.71;1.71;1.71;1.71;1.7078917190428935;9069;15488.87;24/03/2023;1.71
24/03/2023;1.71;1.71;1.71;1.71;1.7098646531737578;15959;27287.73;23/03/2023;1.71
23/03/2023;1.7;1.71;1.71;1.7;1.705686934268518;21101;35991.7;22/03/2023;1.7
22/03/2023;1.71;1.7;1.71;1.7;1.7068470586023072;212722;363083.92;21/03/2023;1.71
21/03/2023;1.7;1.71;1.71;1.7;1.7041952065399144;32294;55035.28;20/03/2023;1.7
20/03/2023;1.7;1.7;1.7;1.7;1.699976642062973;42812;72779.4;17/03/2023;1.7
17/03/2023;1.7;1.7;1.7;1.7;1.6994008347919751;22281;37864.35;16/03/2023;1.72
16/03/2023;1.72;1.72;1.72;1.72;1.7205092109836635;17262;29699.43;15/03/2023;1.72
15/03/2023;1.72;1.72;1.72;1.72;1.7190563432720052;64462;110813.81;14/03/2023;1.72
14/03/2023;1.72;1.72;1.73;1.72;1.7200567922436467;920020;1582486.65;13/03/2023;1.72
13/03/2023;1.7;1.72;1.72;1.7;1.7154938439142342;40529;69527.25;10/03/2023;1.69
10/03/2023;1.69;1.69;1.69;1.69;1.6915791179330053;33943;57417.27;09/03/2023;1.7
09/03/2023;1.7;1.7;1.7;1.7;1.7031926424700279;18267;31112.22;07/03/2023;1.71
08/03/2023;;;;;;;;07/03/2023;1.71
07/03/2023;1.7;1.71;1.71;1.7;1.7021891418563921;13704;23326.8;06/03/2023;1.73
06/03/2023;1.73;1.73;1.73;1.73;1.7297846089595208;225079;389338.19;03/03/2023;1.71
03/03/2023;1.72;1.71;1.72;1.71;1.7136476815096076;43455;74466.56;02/03/2023;1.71
02/03/2023;1.72;1.71;1.72;1.71;1.7150450480182173;30301;51967.58;01/03/2023;1.72
01/03/2023;1.73;1.72;1.73;1.72;1.721906072644722;70480;121359.94;28/02/2023;1.73
28/02/2023;1.73;1.73;1.73;1.73;1.730031154381085;17975;31097.31;27/02/2023;1.73
27/02/2023;1.73;1.73;1.73;1.73;1.726156708703742;4837;8349.42;24/02/2023;1.7
24/02/2023;1.72;1.7;1.72;1.7;1.7170359260191081;155013;266162.89;23/02/2023;1.72
23/02/2023;1.72;1.72;1.72;1.72;1.7218089711706732;32571;56081.04;22/02/2023;1.74
22/02/2023;1.72;1.74;1.74;1.72;1.733384622875785;41074;71197.04;21/02/2023;1.72
21/02/2023;1.74;1.72;1.74;1.72;1.7242844188230722;216139;372685.11;20/02/2023;1.72
20/02/2023;1.72;1.72;1.72;1.72;1.7200068536411648;74413;127990.87;17/02/2023;1.72
17/02/2023;1.72;1.72;1.72;1.72;1.7192624935960135;42942;73828.57;16/02/2023;1.7
16/02/2023;1.7;1.7;1.7;1.7;1.7000008385423218;548571;932571.16;15/02/2023;1.7
15/02/2023;1.72;1.7;1.72;1.7;1.7187671202969217;137410;236175.79;14/02/2023;1.73
14/02/2023;1.72;1.73;1.73;1.72;1.7230506626404964;47688;82168.84;13/02/2023;1.72
13/02/2023;1.72;1.72;1.73;1.72;1.7266852090824427;239451;413456.5;10/02/2023;1.71
10/02/2023;1.71;1.71;1.71;1.71;1.7096833518312986;90100;154042.47;09/02/2023;1.71
09/02/2023;1.67;1.71;1.71;1.67;1.7083758379017793;157238;268621.6;08/02/2023;1.71
08/02/2023;1.71;1.71;1.73;1.71;1.720361039944531;203357;349847.46;07/02/2023;1.72
07/02/2023;1.71;1.72;1.72;1.71;1.7164133738601823;39480;67764;06/02/2023;1.71
06/02/2023;1.71;1.71;1.71;1.71;1.71;62833;107444.43;02/02/2023;1.71
03/02/2023;;;;;1.7366518847006653;1353;2349.69;02/02/2023;1.71
02/02/2023;1.69;1.71;1.71;1.69;1.6985163159938446;139066;236205.87;01/02/2023;1.7
01/02/2023;1.73;1.7;1.73;1.7;1.7079730199568877;86286;147374.16;31/01/2023;1.71
31/01/2023;1.74;1.71;1.74;1.71;1.722408678500986;38025;65494.59;30/01/2023;1.72
30/01/2023;1.72;1.72;1.72;1.71;1.7126977721039411;218547;374304.96;27/01/2023;1.72
27/01/2023;1.71;1.72;1.72;1.71;1.7183730313679553;30732;52809.04;26/01/2023;1.72
26/01/2023;1.73;1.72;1.73;1.72;1.7270105889559815;34281;59203.65;25/01/2023;1.73
25/01/2023;1.72;1.73;1.73;1.72;1.729557870462407;25151;43500.11;24/01/2023;1.72
24/01/2023;1.73;1.72;1.73;1.72;1.7290987511265612;77670;134299.1;23/01/2023;1.73
23/01/2023;1.72;1.73;1.73;1.72;1.7224076309436338;38108;65637.51;20/01/2023;1.75
20/01/2023;1.75;1.75;1.75;1.75;1.7540211640211638;5670;9945.3;19/01/2023;1.74
19/01/2023;1.77;1.74;1.77;1.74;1.7436811001342023;123694;215682.89;18/01/2023;1.77
18/01/2023;1.75;1.77;1.77;1.75;1.768861583482799;741530;1311663.93;17/01/2023;1.75
17/01/2023;1.73;1.75;1.75;1.73;1.738973399644112;87668;152452.32;16/01/2023;1.72
16/01/2023;1.73;1.72;1.74;1.72;1.729369536423841;177425;306833.39;13/01/2023;1.73
13/01/2023;1.73;1.73;1.73;1.73;1.729798817539826;24356;42130.98;12/01/2023;1.73
12/01/2023;1.73;1.73;1.74;1.73;1.7325821121453189;310490;537949.42;11/01/2023;1.73
11/01/2023;1.73;1.73;1.75;1.73;1.7442533415271162;26036;45413.38;10/01/2023;1.75
10/01/2023;1.74;1.75;1.75;1.74;1.7448851939825811;56835;99170.55;09/01/2023;1.7
09/01/2023;1.7;1.7;1.7;1.7;1.7074834066932159;14313;24439.21;06/01/2023;1.7
06/01/2023;1.7;1.7;1.7;1.7;1.7176290369088814;13872;23826.95;05/01/2023;1.76
05/01/2023;1.75;1.76;1.78;1.75;1.7607233621629845;39427;69420.04;04/01/2023;1.75
04/01/2023;1.74;1.75;1.75;1.74;1.7484366470530945;420967;736034.13;02/01/2023;1.75
03/01/2023;;;;;1.7320664045434688;6867;11894.1;02/01/2023;1.75
02/01/2023;1.72;1.75;1.75;1.72;1.7437344627566522;21722;37877.4;30/12/2022;1.69
30/12/2022;1.7;1.69;1.7;1.68;1.6946188823998447;46403;78635.4;29/12/2022;1.7
29/12/2022;1.7;1.7;1.7;1.7;1.698422341989221;6123;10399.44;28/12/2022;1.7
28/12/2022;1.7;1.7;1.7;1.69;1.6986138161674793;67877;115296.81;27/12/2022;1.7
27/12/2022;1.7;1.7;1.7;1.69;1.6983623566870085;143218;243236.06;26/12/2022;1.65
26/12/2022;1.65;1.65;1.65;1.65;1.653358540925267;6744;11150.25;23/12/2022;1.65
23/12/2022;1.65;1.65;1.65;1.65;1.6497067978286042;188266;310583.7;22/12/2022;1.65
22/12/2022;1.63;1.65;1.65;1.63;1.6378653889685355;26506;43413.26;21/12/2022;1.63
21/12/2022;1.63;1.63;1.63;1.6;1.62923353379067;335566;546715.38;20/12/2022;1.6
20/12/2022;1.59;1.6;1.6;1.59;1.5934901800327332;31772;50628.37;19/12/2022;1.59
19/12/2022;1.59;1.59;1.59;1.59;1.5896120326117515;28456;45234;16/12/2022;1.59
16/12/2022;1.6;1.59;1.6;1.58;1.5840522064905367;82212;130228.1;15/12/2022;1.58
15/12/2022;1.58;1.58;1.59;1.57;1.5786480514262755;29868;47151.06;14/12/2022;1.6
14/12/2022;1.57;1.6;1.6;1.57;1.5984850337586862;152109;243143.96;13/12/2022;1.61
13/12/2022;1.62;1.61;1.62;1.61;1.610432054067101;37287;60048.18;12/12/2022;1.62
12/12/2022;1.6;1.62;1.62;1.58;1.6077264895772194;105634;169830.58;07/12/2022;1.6
07/12/2022;1.57;1.6;1.6;1.55;1.563112559258275;357545;558883.08;06/12/2022;1.57
06/12/2022;1.6;1.57;1.6;1.57;1.5741205597416577;23225;36558.95;05/12/2022;1.57
05/12/2022;1.57;1.57;1.57;1.55;1.5591032139364507;603310;940622.56;02/12/2022;1.56
02/12/2022;1.55;1.56;1.56;1.55;1.5595361149628135;15866;24743.6;01/12/2022;1.54
01/12/2022;1.57;1.54;1.57;1.53;1.5439547341725213;302038;466333;30/11/2022;1.53
30/11/2022;1.6;1.53;1.6;1.53;1.557664655043148;460159;716773.41;29/11/2022;1.63
29/11/2022;1.63;1.63;1.63;1.63;1.6299388856671275;22417;36538.34;28/11/2022;1.65
28/11/2022;1.64;1.65;1.65;1.64;1.6468134422110554;31840;52434.54;25/11/2022;1.65
25/11/2022;1.65;1.65;1.65;1.65;1.6541227720138334;60144;99485.56;24/11/2022;1.65
24/11/2022;1.61;1.65;1.65;1.61;1.6323796380933788;225362;367876.34;23/11/2022;1.63
23/11/2022;1.63;1.63;1.63;1.61;1.6271187907060445;144481;235087.75;22/11/2022;1.6
22/11/2022;1.6;1.6;1.6;1.6;1.6000087823850448;31882;51011.48;21/11/2022;1.6
21/11/2022;1.6;1.6;1.6;1.57;1.582584170788857;192050;303935.29;18/11/2022;1.6
18/11/2022;1.6;1.6;1.6;1.6;1.6002796690826562;40977;65574.66;17/11/2022;1.6
